CASE6;END;Narrator;A equipe terminou a cirurgia, o doente acordou e foi informado sobre a compressa em falta. A situação foi registada detalhadamente no diário cirúrgico. Nos 4 dias seguintes a situação do doente era estável, foi admitido num quarto de isolamento protetor (estéril), as feridas sararam bem e não foram registadas rejeição, inflamação ou possível febre. Todas as sextas-feiras de tarde, o bloco operatório foi completamente desinfetado, no final do  programa cirúrgico. Para uma higienização adequada, o equipamento - incluindo as mesas operatórias - é movido. Durante esta movimentação, a compressa em falta foi encontrada por baixo da perna da mesa operatória. Provavelmente durante a cirurgia, a compressa caiu e alguém a pontapeou acidentalmente para baixo da mesa operatória.  
CASE6;D3.4.1;Urologista;Vamos manter a calma. Se estivermos irritados, nada se consegue resolver.
CASE6;D6.3;Instrumentalista Nurse;Eu não acredito que ficou dentro do paciente!
CASE6;D6.1.3;Enfermeira circulante;Eles dão-me sempre uma tarefa!
CASE6;D6.1.2;Instrumentalista Nurse;Temos que seguir o protocolo!
CASE6;D4.1.2;Urologista;Nós não usamos recursos hospitalares desnecessariamente.
CASE6;D4.1.3;Instrumentalista nurse;Na maioria das vezes, as compressas caem ou perdem-se, mas não ficam no paciente. Não exagerem!
CASE6;D4.2.1;Cirurgião assistente ;Perda de tempo!
CASE6;D4.2.2;Cirurgião assistente ;Tudo bem, vamos fazer uma tentativa!
CASE6;D4.2.3;Anestesiologista;Façam-no rapidamente, se pretenderem que a cirurgia termine com um final feliz! 
CASE6;D4.3.1;Cirurgião assistente ;Claro que não.
CASE6;D4.3.2;Anestesiologista;Concordo consigo. Tem que estar nalgum lugar! 
CASE6;D4.3.3;Urologista;Talvez, ainda seja contabilizada? 
CASE6;D4.4.1;Urologista;Obrigado pela vossa ajuda.
CASE6;D4.4.2;Cirurgião assistente ;Oh, meu Deus!
CASE6;D4.4.3;Anestesiologista;Ainda menos atenção ao paciente!
CASE6;D6.2.2;Enfermeira circulante;Desculpem, eu tenho outras coisas para fazer.
CASE6;D6.2.3;Cirurgião assistente ;Basta fazê-lo rapidamente!
CASE6;D6.3.2;Enfermeira circulante;Quem é o responsável por prestar atenção a isso?
CASE6;D6.3.3;Anestesiologista;Tenho certeza, fez o seu melhor!
CASE6;RECEPTION;Default nurse (woman);Bons dias, por favor dirija-se à sala de cirurgia.
