CASE5;D7.2;Műszerelő műtősnő;Mégis hogy vagy ez? Ne számítson rám!
CASE5;D7.3;Operatőr;Az ügyeletben lévő nővér átveszi a műtőssegéd feladatait és ő koordinálja az asszisztenciát.
CASE5;D7.3.1;Műtőssegéd;Nagyon jó, teljesen egyetértek.
CASE5;D7.4;Aneszteziológus ;Egyetértek. Hiányolni fogjuk.
CASE5;Q8;Műtőssegéd;A legideálisabb az lenne, ha két asszisztensi csapat állna rendelkezésre. Mivel ez nem lehetséges, a rendelkezésre alló forrásokból kell kihoznunk a legtöbbet.
CASE5;D8.1;Aneszteziológus asszisztens;Mindig ugyanazok oldják meg a feladatokat! Elegem van!
CASE5;D8.1.1;Műtőssegéd;Nem a legjobb, de döntést kell hoznunk.
CASE5;D8.2;Műszerelő műtősnő;Egy műtét közepén szervezzünk át mindent a műtőben?
CASE5;D8.3;Első asszisztens;Nevetséges! Mindent maga dönt el! Lássuk jó döntést hozott-e....
CASE5;D8.4;Operatőr;Egyetértek, milyen megoldást javasol az asszisztencia elosztására?
CASE5;D8.4.1;Műtőssegéd;Javaslom, hogy a műtőssegéd maradjon ebben a műtőben. A másik 2 kolléga pedig a másik műtőben lássa el a műtőssegédi és aneszteziológiai asszisztensi feladatokat.
CASE5;Q9;Operatőr;Rendben, be kell tartanunk az előírásokat.
CASE5;D9.1;Első asszisztens;Mindent megtesznek hogy pénzt spóroljanak.
CASE5;D9.1.1;Operatőr;Jelenleg nem ez a téma.
CASE5;D9.2;Műszerelő műtősnő;Meg kell fizetniük egy másik asszisztensi csapatot.
CASE5;D9.3;Első asszisztens;A szabályok mindenkire vonatkoznak.
CASE5;D9.3.1;Operatőr;Örülök hogy egyetértenek. Folytassuk!
CASE5;D9.4;Aneszteziológus ;Miről beszél? Egyszerűen nem értem...
CASE5;D9.4.1;Operatőr;A probléma megoldásának módjáról.
CASE5;Q10;Műtőssegéd;A javaslatom az lenne, hogy a műtőssegéd maradjon ebben a műtőben, a műtősnő és az aneszteziológus asszisztens pedig menjen át a másik műtőbe.
CASE5;D10.1;Aneszteziológus ;Hogyan? Ki készítette össze a gyógyszereket?
CASE5;D10.2;Első asszisztens;Ez opció? Ki fogja előkészíteni a műszereket?Nekem kellene?
CASE5;D10.3;Műszerelő műtősnő;Így kell távoznom, hiányolni fognak.
CASE5;D10.4;Operatőr;Nagyon jó, végre egy megoldás.
CASE5;D10.4.1;Műtőssegéd;Alkalmazkodnunk kell a szabályokhoz és követnünk azokat.
CASE5;Q11;Operatőr;Tisztázzuk, hogyan oldhatnánk meg ezt a helyzetet.
CASE5;D11.1;Műtőssegéd;Az a javaslatom, hogy én ellátom a feladatokat ebben a műtőben. A másik két nővér pedig ellátja a műtőssegédi és aneszteziológiai asszisztensi feladatokat a másik műtőben.
CASE5;D11.2;Első asszisztens;Semmi sincs rendben! Egyikkel sem értek egyet!
CASE5;D11.2.1;Operatőr;Jelenleg nem az a kérdés, hogy egyetért-e vagy sem, de a helyzetet meg kell oldani.
CASE5;D11.2.2;Műtőssegéd;Az a javaslatom, hogy én ellátom a feladatokat ebben a műtőben. A másik két nővér pedig ellátja a műtőssegédi és aneszteziológiai asszisztensi feladatokat a másik műtőben.
CASE5;D11.3;Műszerelő műtősnő;Folyamatosan változtatunk. Nem látom a helyem egyik megoldásban sem!
CASE5;D11.4.1;Operatőr;Ez az, amire törekszünk. Koncentráljunk a feladatra.
CASE5;D11.4;Aneszteziológus;Továbbra sem értem. Hogy mondja?
CASE5;Q12;Műtőssegéd;Én ellátom a feladatokat ebben a műtőben. Az aneszteziológus asszisztens el tudja látni ugyanezeket a feladatokat a másik műtőben és a műtősnő pedig ellátja a műtőssegédi tevékenységeket.
CASE5;D12.1;Műszerelő műtősnő;Bárcsak elmehetnék. Oldja meg ezt, aki akarja.
CASE5;D12.1.1;Műtőssegéd;Ez egyáltalán nem professzionális hozzáállás.
CASE5;D12.2;Első asszisztens;Ez egyre rosszabb. Nem lesz műtősnőnk?
CASE5;D12.2.1;Műtőssegéd;Nem ez az ideális megoldás, de biztosítanunk kell a megfelelő ellátást a másik műtőben is.
CASE5;D12.3;Operatőr;Jó megoldásnak hangzik. Egyetértek.
CASE5;D12.3.1;Műtőssegéd;Köszönöm a támogatást. Most priorizáljuk a feladatokat.
CASE5;D12.4;Aneszteziológus asszisztens;Most, hogy mindent megcsináltunk, elmegyek máshová és hasznossá teszem magam.
CASE5;D12.4.1;Műtőssegéd;Nem ez az ideális megoldás, de biztosítanunk kell a megfelelő ellátást a másik műtőben is.
CASE5;Q13;Operatőr;Rendben, tegyük meg ezeket a változtatásokat.
CASE5;D13.0;Műtőssegéd;Először is elő kell készítenünk a másik műtőt. Amint a beteg megérkezik, mozgósítjuk az egyéb erőforrásokat is.
CASE5;D13.1;Műszerelő műtősnő;Tényleg? Még mindig uyganott tartunk.
CASE5;D13.1.1;Műtőssegéd;Ez egy erőforrás-gazdálkodási feladat.
CASE5;D13.2;Operatőr;Jó úton vagyunk. Ez kiegyensúlyozott megoldásnak tűnik.
CASE5;D13.2.1;Műtőssegéd;Egyetértek, osszuk fel a műtőket.
CASE5;D13.3;Aneszteziológus;Micsoda felfordulás!
CASE5;D13.3.1;Műtőssegéd;Ez nem felfordulás. Ez erőforrásmenedzsment.
CASE5;D13.4;Első asszisztens;A másik műtő nincs előkészítve? Kinek kell elhagynia ezt a műtőt?
CASE5;D13.4.1;Műtőssegéd;Valóban, de vannak sajátos szempontok, amelyekre fel kell készülnünk.
CASE5;Q14;Operatőr;Itt az ideje, hogy újra felosszuk a feladatokat ebben a műtőben. Azt javaslom, hogy az első asszisztens vegye át a műszerelést, az aneszteziológus felelős az altatásért a műtőssegéd segítségével.
CASE5;D14.1;Műszerelő műtősnő;Már megint itt tartunk. Ez teljesen demotiváló.
CASE5;D14.1.1;Operatőr;A legfontosabb az ellátás minőségének és biztonságának garantálása.
CASE5;D14.2;Első asszisztens;ÉN? Két feladatot kellene ellátnom? Nem hiszem el...!
CASE5;D14.3;Műtőssegéd;Az ajánlás szerint járunk el.
CASE5;D14.3.1;Operatőr;Folytassuk!
CASE5;D14.4;Aneszteziológus;Egyszerre két feladatot kell ellátnom. Ez nem normális...
CASE5;Q15;Műtőssegéd;Tehát az erőforrások mozgósításának időzítése a következő: a műtősnő elhagyja és előkészíti a másik műtőt, az első asszisztens átveszi a feladatait. 5 perc múlva megérkezik a a beteg a másik műtőbe és addigra az aneszteziológus asszisztens is csatlakozik a másik műtőhöz, így egyedül felelek ezért a műtőért.
CASE5;D15.1;Aneszteziológus asszisztens;Ha el kell mennem, akkor ezt most teszem meg.
CASE5;D15.1.1;Műtőssegéd;Sajnálom, követnem kell a szabályokat.
CASE5;D15.2;Operatőr;Rendben, csináljuk.
CASE5;D15.2.1;Műtőssegéd;Köszönöm, folytassuk!
CASE5;D15.3;Első asszisztens;Megint, nem értek egyet ezzel a megoldással.
CASE5;D15.4;Műszerelő műtősnő;Én leszek az első, így nekem kell mindent egyedül előkészítenem?
CASE5;Q16;Műtőssegéd;Mindkét műtő funkciója meg van határozva ezáltal biztosítva a megfelelő működést.
CASE5;D16.1;Első asszisztens;Meg kell jegyeznem, hogy nem vállalom a felelősséget ha valami rosszul sül el.
CASE5;D16.1.1;Operatőr;Csapatként kell együttműködnünk. Mindenkinek vállalnia kell a felelősséget.
CASE5;D16.1.2;Operatőr;Eldőlt. Vállalom a felelősséget, mivel jelenleg ezt tartom a legjobb megoldásnak.
CASE5;D16.1.3;Műtőssegéd;Vezető műtősnőként vállalom a felelősséget az asszisztenciáért.
CASE5;D16.2;Aneszteziológus asszisztens;Én maradok, a műtőssegéd átmegy a másik műtőbe.
CASE5;D16.2.1;Operatőr;Csapatként kell együttműködnünk. Ne változtassunk azon amit már eldöntöttünk.
CASE5;D16.3;Aneszteziológus;Együttműködök, de számomra ez nem tűnik megfelelő megoldásnak.
CASE5;D16.3.1;Operatőr;Csapatként kell együttműködnünk. A rendelkezésre álló erőforrások tekintetében ez a legjobb megoldás.
CASE5;D16.4;Operatőr;Döntöttem. Vállalom a felelősséget, mert a helyzet tükrében ezt tartom a legjobb megoldásnak.
CASE5;D16.4.1;Műtőssegéd;Főműtősnőként én is egyetértek és vállalom az asszisztencia részéről a felelősséget.
CASE5;END1;Operatőr;Mindenki térjen vissza a munkához és tegyünk meg minden tőlünk telhetőt ezekért a betegekért.
CASE5;Q17;Aneszteziológus;Ameddig az aneszteziológus asszisztens segít, addig tudom vállalni a felelősséget mindkét műtőért.
CASE5;D17.1;Első asszisztens;Miért beszélünk erről ennyit? Fejezzük már be végre valahára!
CASE5;D17.2;Aneszteziológus asszisztens;Nekem kellene maradnom, a műtőssegéd pedig menjen át a másik műtőbe.
CASE5;D17.3;Aneszteziológus asszisztens;Számomra ez nem megfelelő megoldás.
CASE5;D17.4;Operatőr;Ez csapatmunka, mindenkinek részt kell vennie benne ahhoz, megtaláljuk a legjobb megoldást.
CASE5;Q18;Műtőssegéd;Az ajánlások alapján két csoportra tudjuk osztani az asszisztenciát.
CASE5;D18.1;Első asszisztens;Azt szeretné, ha átmennék a másik műtőbe?
CASE5;D18.1.1;Műtőssegéd;Nyugodjunk meg és álljunk konstruktívan a kérdéshez.
CASE5;D18.1.2;Aneszteziológus asszisztens;Én sem. Nem akarom vállalni ezért a felelősséget.
CASE5;D18.2;Műszerelő műtősnő;Ezt mégis hogyan? Ne számítson rám!
CASE5;D18.3;Operatőr;A főnővér a műtőssegéd. Ő szervezi meg a csapatokat.
CASE5;D18.3.1;Műtőssegéd;Nagyon jó. Teljesen egyetértek.
CASE5;D18.3.2;Aneszteziológus asszisztens;Ne számítson rám. Nem vállalom a felelősséget.
CASE5;END2;Operatőr;Mivel nincs egyetértés, ezért csak azt tehetjük hogy ezt minél hamarabb befejzzük és reméljük a legjobbakat az anya és gyermeke számára.
