CASE3;D7.3;NARRADOR;Dejte mi hemoklip prosím.
CASE3;D7.4;NARRADOR;Nerozumím ani slovo. Umíte mluvit srozumitelně a nahlas?
CASE3;D7.1.1;NARRADOR;Omlouvám se, nerozuměl jsem. Mluvte prosím nahlas, pomalu a jasně.
CASE3;D7.1.2;NARRADOR;Co? Co!
CASE3;D7.1.3;NARRADOR;Neasistujete, neumíte komunikovat, to je vrchol. To jsem si rovnou mohl asistovat sám.
CASE3;D7.1.4;NARRADOR;Endoskopická sestra nervózně hledá mezi nástroji, pak nástroj uchopí a ten spadne.
CASE3;D8.1;NARRADOR;Pravděpodobně jste se špatně vyspala, že ? 
CASE3;D8.2;NARRADOR;Jak je na tom pacient? A co krevní tlak?
CASE3;D8.1.1;NARRADOR;Toto se může stát každému.
CASE3;D8.2.1;NARRADOR;Raději se starejte o své. Pacient je neklidný, nemůžeme pracovat.
CASE3;D8.1.2;NARRADOR;Pokračujte v práci.
CASE3;D8.1.3;NARRADOR;Dnes jste pravděpodobně úplně mimo.
CASE3;D8.1.4;NARRADOR;Mluví s endoskopickou sestrou. 
CASE3;D9.1;NARRADOR;Osobní urážky nejsou přijatelné.
CASE3;A9.2;NARRADOR;Okamžitě odejděte a zavolejte vrchní sestru.
CASE3;D9.1.1;NARRADOR;Jste naprosto k ničemu!
CASE3;D9.1.2;NARRADOR;Je zde další endoskopická sestra , která by vám mohla pomoci ? Pacient je komplikovaný. Nebojte se a zavolejte jí, prosím.
CASE3;D9.1.3;NARRADOR;Mám si asistovat sám ?!
CASE3;D9.1.4;NARRADOR;Přichází druhá sestra a začíná pomáhat první.
CASE3;D10.1;NARRADOR;Recepční nečekaně vstoupí do místnosti a hovoří k vám: 
CASE3;D11.1;NARRADOR;Už budete končit ? ? V čekárně jsou další čtyři nervózní, plánovaní pacienti. 
CASE3;D11.2;NARRADOR;Osoby, které nejsou přímo zapojeny do péče o pacienty by neměly vystupovat na vyšetřovnu.
CASE3;D11.3;NARRADOR;Vysvětlete prosím objednaným pacientům situaci a zajistěte, aby nás nikdo dále nevyrušoval.
CASE3;D11.1.1;NARRADOR;Přeobjednejte prosím nemocné na jiný termín. 
CASE3;D11.1.2;NARRADOR;Okamžitě odejděte a nerušte nás!
CASE3;D11.1.3;NARRADOR;Můžete přijít později.
CASE3;D11.1.4;NARRADOR;Vraťte se později
CASE3;Q1;NARRADOR;Co řeknete?
CASE3;Q2;NARRADOR;Co řeknete?
CASE3;Q3;NARRADOR;Co řeknete?
CASE3;Q4;NARRADOR;Co řeknete?
CASE3;Q5;NARRADOR;Co řeknete?
CASE3;Q6;NARRADOR;Co řeknete?
CASE3;Q7;NARRADOR;Co řeknete?
CASE3;Q8;NARRADOR;Co řeknete?
CASE3;Q9;NARRADOR;Co řeknete?
CASE3;Q10;NARRADOR;Co řeknete?
CASE3;Q11;NARRADOR;Co řeknete?
