CASE9;D6.3;NARRADOR;Como podem observar que a visibilidade não é a ideal e temos um grande problema para lidar com isso. 
CASE9;D6.4;NARRADOR;Vai ser necessário uma cirurgia?
CASE9;D6.1.1;NARRADOR;Não queria isso! O que me está a dar?
CASE9;D6.1.2;NARRADOR;Pode ajudá-la com as pinças hemostáticas? 
CASE9;D6.1.3;NARRADOR;Por favor, ajude a enfermeira a encontrar as pinças adequadas.  
CASE9;D6.1.3.1;NARRADOR;Agora silêncio, por favor! Vou explicar tudo mais tarde. 
CASE9;D6.1.4.2;NARRADOR;Não se preocupe, está tudo sob controle. 
CASE9;D7.1;NARRADOR;As minhas desculpas. Não percebo o que se está a passar, nunca me tinha acontecido. 
CASE9;D8.1;NARRADOR;Bem, contivemos a hemorragia, agora vamos terminar a mucosectomia. 
CASE9;D8.2;NARRADOR;Desculpe, mas há outro grupo de estudantes na receção que querem ver esta endoscopia. Posso deixá-los entrar?
CASE9;D8.1.1;NARRADOR;Claro, não há problema. 
CASE9;D8.1.1.1;NARRADOR;Por favor, desviem-se um pouco. 
CASE9;D8.1.2;NARRADOR;Deve estar louco! Não vê o trabalho que tenho aqui? Saia imediatamente e organize-se de outra maneira!
CASE9;D8.1.3;NARRADOR;Não!
CASE9;D8.1.4;NARRADOR;Desculpe, mas agora não é conveniente. Por favor marque uma consulta com o meu colega Dr. Garcia.
CASE9;D9.1;NARRADOR;E com isto, terminámos. 
CASE9;D9.1.1;NARRADOR;Está feito, a lesão foi retirada, vamos informá-lo sobre os passos seguintes com o resultado do exame histológico. 
CASE9;D9.1.1.1;NARRADOR;Viram uma atuação interessante , agora vou escrever um relatório do exame. Esperem por mim na sala do seminário, eu já vou dentro de momentos e  vamos discutir tudo o que viram. 
CASE9;D9.1.1.2;NARRADOR;Muito obrigado por assistir, colega. Se tiver alguma dúvida, discutimo-la mais tarde..
CASE9;D9.1.1.3;NARRADOR;Obrigado pela assistência. No final correu tudo bem, vejamos o lado positivo, aprende-se com os erros. 
CASE9;D9.1.2;NARRADOR;Obrigado a todos. 
CASE9;D9.1.4.2;NARRADOR;Está tudo bem, não se preocupe. 
CASE9;D9.1.4.3;NARRADOR;Viram uma atuação interessante , espero que se lembrem de todos os meus passos. 
