CASE7;D13A.3;Cirurgião principal;Sei como fazer o meu trabalho.
CASE7;D13A.3.1;Cirurgião assistente ;Bom, estou só a dizer que eu faria outra sutura…
CASE7;D13A.3.2;Instrumentalista;Oh, não! A sutura está a sangrar e o intestino rasgou!
CASE7;D13A.4;Cirurgião principal;Não tenho a certeza, aparentemente está bem.
CASE7;D13B.4.1;Instrumentalista;Oh, não! A sutura está a sangrar porque o intestino rasgou! Devíamos ter pedido o agrafador assim que percebemos que faltava.
CASE7;D15.1;Anestesiologista;Isto não está a correr bem, estamos a perder o doente.
CASE7;D15.2;Cirurgião principal;Estou a tentar!
CASE7;D15.3;Instrumentalista;Devíamos ter pedido o agrafador.
CASE7;D15.4;Cirurgião assistente ;Vês? Eu tinha razão. Não sei porque fizeste isto sem experiência suficiente. 
CASE7;D15.1.1;Cirurgião principal;Cala-te e trabalha!
CASE7;D15.1.3;Cirurgião principal;Rápido! Precisamos de resolver isto!
CASE7;D15.2.1;Cirurgião principal;Se ao menos tivesse uma equipe melhor!
CASE7;D15.3.1;Cirurgião principal;Isto é o recreio de uma escola?
CASE7;D15.4.1;Cirurgião principal;Todos, por favor, concentrem-se no vosso trabalho!
CASE7;D8.1.1;Enfermeira circulante;Temos o agrafador!
CASE7;D9.3.1;Cirurgião principal;Rápido! Precisamos de resolver isto!
CASE7;D11B;Cirurgião principal;Estamos a ter complicações, temos de reforçar a sutura manual.
CASE7;D11B.1;Cirurgião principal;Mete-te na tua vida e deixa-me trabalhar em paz.
CASE7;D11B.2;Cirurgião principal;Este é um doente complicado e podem surgir complicações.
CASE7;D11B.3;Cirurgião principal;Isto é o melhor que consigo fazer com esta equipe.
CASE7;D11B.4;Cirurgião principal;Temos que trabalhar como equipe para ultrapassar a situação. 
