CASE3;D6.1.4;NARRADOR;Esto no es el fórceps Coagrasper, ¿Lo has preparado?
CASE3;D6.4.1;NARRADOR; Por favor, ayude a la enfermera.
CASE3;D6.4.2;NARRADOR;El endoscopista 2 y la enfermera de endoscopia buscan la herramienta correcta juntos en la mesa de accesorios.
CASE3;D7.1;NARRADOR;La enfermera pasa la herramienta correcta y trabajas. Paras la hemorragia y devuelves la herramienta a la enfermera. 
CASE3;D7.2;NARRADOR;El sangrado ha parado. ¿Cómo está la situación?
CASE3;D7.3;NARRADOR;El paciente está estable, podemos continuar.
CASE3;D7.4;NARRADOR;Dame un hemoclip, por favor.
CASE3;D7.1.1;NARRADOR;No he entendido ni una palabra. ¿Puedes hablar de forma que te entienda y alto?
CASE3;D7.1.2;NARRADOR;Disculpa, no te he entendido. Por favor, haba más alto, lento y claro.
CASE3;D7.1.3;NARRADOR;¿Qué? !Qué!
CASE3;D7.1.4;NARRADOR;No puedes asistir, no puedes hablar, esto ya es lo máximo. Podría haberme asistido a mí mismo. 
CASE3;D8.1;NARRADOR;La enfermera busca nerviosa entre las herramientas, la agarra y se le cae. 
CASE3;D8.2;NARRADOR;Probablemente has dormido mal, ¿verdad?
CASE3;D8.1.1;NARRADOR;¿Cómo está el paciente? ¿Qué tal está la presión sanguínea?
CASE3;D8.2.1;NARRADOR;Le puede pasar a cualquiera.
CASE3;D8.1.2;NARRADOR;Por favor, métete en tus asuntos. El paciente está inquieto, no podemos trabajar de forma adecuada.  
CASE3;D8.1.3;NARRADOR;Seguid trabajando.
CASE3;D8.1.4;NARRADOR;Probablemente hoy no es tú mejor día.
CASE3;D9.1;NARRADOR;Dirigiendóte a la enfermera de endoscopia.
CASE3;A9.2;NARRADOR;Los insultos personales son absolultamente inaceptables.
CASE3;D9.1.1;NARRADOR;Vete inmediatamente y llama a la jefa de enfermería.
CASE3;D9.1.2;NARRADOR;¡Eres absolutamente inútil!
CASE3;D9.1.3;NARRADOR;¿Hay alguna enfermera disponible para ayudarte? El paciente está complicado. No te preocupes y avisa a una, por favor. 
CASE3;D9.1.4;NARRADOR;¡¿Debería asistirme a mí mismo?!
CASE3;D10.1;NARRADOR;La segunda enfermera viene y empieza a ayudar a la primera.
CASE3;D11.1;NARRADOR;La secretaria entra a la habitación de forma inesperada, y se dirige a ti:
CASE3;D11.2;NARRADOR;¿Vas a terminar el procedimiento, por favor? Hay otros cuatro pacientes en la sala de espera, los cuáles han sido programados y están nerviosos.
CASE3;D11.3;NARRADOR;Las personas externas no deberían tener acceso al teatro. 
CASE3;D11.1.1;NARRADOR;Por favor, describa la situación a los pacientes programados y asegúrese de que nadie más nos moleste.
CASE3;D11.1.2;NARRADOR;Reprograma las citas de los pacientes en distintos tiempos.
CASE3;D11.1.3;NARRADOR;¡Vete inmediatamente y no nos molestes!
CASE3;D11.1.4;NARRADOR;Vuelve después.
CASE3;Q1;NARRADOR;¿Qué haces?
CASE3;Q2;NARRADOR;¿Qué dices?
CASE3;Q3;NARRADOR;¿Cómo reaccionas?
