CASE6;Q2.4;Instrumentista nurse;Lo haré inmediatamente.
CASE6;D2.4.1;Cirujano asistente;Estaría bien si pudieras darte prisa.
CASE6;D2.4.2;Urólogo;Gracias, apreciamos el esfuerzo.
CASE6;D2.4.3;Enfermera circulante;Rápido, estamos en un apuro.
CASE6;D2.4.4;Anestesiólogo;Por favor, ¡simplemente hazlo!
CASE6;D3;Instrumentista nurse;Desgraciadamente, los números siguen sin dar.
CASE6;Q3.1;Urólogo;¡Respira profundamente! Hay que encontrarlo cuanto antes.
CASE6;D3.1.1;Instrumentista nurse;Mantened la calma. Irritados no podemos solventar nada.
CASE6;D3.1.2;Cirujano asistente;No te preocupes, todo saldrá bien. Pero para estar seguro vamos a observar el abdomen.
CASE6;D3.1.3;Anestesiólogo;Eso no es mi responsabilidad.
CASE6;D3.1.4;Cirujano asistente;¡No es mi responabilidad! Pero deberíamos hacer algo.
CASE6;Q3.2;Enfermera circulante;Esto no es la primera vez que ocurre, al final siempre siempre lo hemos podido encontrar.
CASE6;D3.2.1;Urólogo;Tal vez, se quedó dentro del abdomen...
CASE6;D3.2.2;Cirujano asistente;Vale, vamos a intentar resolverlo, pero no es mi responsabilidad.
CASE6;D3.2.4;Cirujano asistente;Como sea, sólo quiero terminar la cirugía.
CASE6;Q3.3;Cirujano asistente;¡Estoy seguro de que está en alguna parte! Por favor, date prisa, mi próximo paciente me está esperando en otro quirófano.
CASE6;D3.3.1;Urólogo;Mantengámos la calma. Si te impacientas nada se arreglará.
CASE6;D3.3.2;"Anestesiólogo- Correction (Spanish) - ""siempre siempre"" to ""siempre""";Esto no es la primera vez que ocurre, al final siempre lo hemos podido encontrar.
CASE6;D3.3.4;Urólogo;Esto es también tu responsabilidad, por favor toma parte en la solución del problema.
CASE6;Q3.4;Enfermero de anestesia;¿Que ocurre si no lo encontramos?
CASE6;D3.4.4;Urólogo;Por favor, termínalo, realmente no tenemos tiempo para estar desesperados.
CASE6;D4;Enfermero de anestesia;Vamos a mirar en el suelo y debajo de los equipos.
CASE6;Q4.1;Cirujano asistente;Usando los rayos X, podríamos descartar fácilmente si el hisopo puede haber permanecido en el paciente. Si no encontramos nada, podemos seguir buscando en el suelo.
CASE6;D4.1.1;Anestesiólogo;Me temo que tenemos que tomar decisiones pronto, porque el paciente no tolerará la cirugía mucho tiempo más.
CASE6;Q4.2;Urólogo;Gracias por el apoyo.
CASE6;Q4.3;Instrumentista nurse;No creo que haya ido muy lejos.
CASE6;Q4.4;Enfermera circulante;Yo te ayudo, cuantos más ojos, más veremos.
CASE6;D5;Enfermero de anestesia;Desafortunadamente, no encontramos nada.
CASE6;Q5.1;Urólogo;No podemos comprometer la seguridad de los pacientes ni la calidad de la atención, tenemos que acabar con este problema.
CASE6;D5.1.1;Instrumentista nurse;¿Quieres abrir al paciente?
CASE6;D5.1.2;Cirujano asistente;Finalmente, ha ocurrido algo.
CASE6;Q5.2;Cirujano asistente;¡Menuda sorpresa!
CASE6;D5.2.1;Enfermera circulante;La actitud no está ayudando.
CASE6;D5.2.2;Urólogo;Por favor, apoyanos con ideas útiles.
CASE6;Q5.3;Anestesiólogo;Me temo que tenemos que tomar decisiones pronto, porque el paciente no tolerará la cirugía mucho tiempo más.
CASE6;D5.3.1;Urólogo;Daremos lo mejor.
CASE6;D5.3.2;Cirujano asistente;Es tu trabajo resolverlo.
CASE6;D6;Urólogo;Ambas incisiones están casi cerradas, reabrirlas sería una gran carga para el paciente. No podemos comprometer la seguridad de los pacientes, por favor tome la radiografía.
CASE6;Q6.1;Urólogo;¿A que viene esta actitud? ¿Tienes alguna idea mejor?
CASE6;D6.1.1;Anestesiólogo;Era el momento de hacerlo.
CASE6;Q6.2;Urólogo;Encontremos la mejor solución.
CASE6;D6.2.1;To review - This dialogue does not seem to make sense in the context of this Case.;Yo haré los rayos X.
CASE6;D6.3.1;Cirujano asistente;¡Al fin!
CASE6;Q6.4;Anestesiólogo;Estoy de acuerdo contigo.
CASE6;D6.4.1;Instrumentista nurse;Era la mejor opción.
CASE6;D7;Urólogo;La radiografía no encontró nada, según esto, el hisopo no está en el abdomen. Hicimos todo lo que pudimos. Tenemos que escribir lo sucedido en el diario quirúrgico y también informar al paciente.
CASE6;D7.1;Cirujano asistente;Esto ha sido lo mejor que podíamos hacer.
CASE6;D7.2;Enfermera circulante;Inforamaré al siguiente equipo sobre la decisión.
CASE6;D7.3;To review - This dialogue does not seem to make sense in the context of this Case.;La enfermera a cargo del equipo es la circulante. Ella organizará al equipo.
CASE6;D7.4;"Anestesiólogo- Correction (Spanish) - ""pereparaé"" to ""prepararé""";Estoy de acuerdo, prepararé al paciente para que se despierte.
CASE6;END;NARRADOR;El equipo terminó la cirugía, el paciente se despertó y se le informó de la falta de un hisopo. Esto también se anotó en el diario quirúrgico con todo detalle. Durante los 4 días siguientes, el estado del paciente era estable, estaba ingresado en una habitación estéril, sus heridas cicatrizaban bien y no había signos de rechazo del injerto, ni inflamación, ni posible fiebre. Todos los viernes se limpiaba y desinfectaba completamente el bloque quirúrgico, lo que se hacía por la tarde, al final del programa quirúrgico. Para una higiene adecuada, se movía el equipo, incluidas las mesas de operaciones. Cuando se hizo esto, el hisopo que faltaba salió de debajo de las patas de la mesa de operaciones. Probablemente, durante la cirugía, el hisopo se cayó y alguien lo pateó accidentalmente bajo la mesa de operaciones.
CASE6;D3.4.1;Urólogo;Mantengamos la calma. Si estamos irritados, no se puede resolver nada.
CASE6;Q6.3;Instrumentista Nurse;¡No puedo creer que se haya quedado dentro del paciente!
CASE6;D6.1.3;Enfermera circulante;¡Siempre me dan trabajo!
CASE6;D6.1.2;Instrumentista Nurse;¡Tenemos que seguir el protocolo!
CASE6;D4.1.2;Urólogo;No utilizamos recursos hospitalarios innecesariamente.
CASE6;D4.1.3;Instrumentista nurse;La mayoría de las veces, los bastoncillos se caen o se pierden, pero no se quedan en el paciente. No hay que exagerar.
CASE6;D4.2.1;Cirujano asistente;¡Perder el tiempo!
CASE6;D4.2.2;Cirujano asistente;Muy bien, ¡intentémoslo!
CASE6;D4.2.3;Anestesiólogo;¡Sólo hazlo rápido si quieres que la cirugía termine con final feliz!
CASE6;D4.3.1;Cirujano asistente;Por supuesto que no.
CASE6;D4.3.2;Anestesiólogo;Estoy de acuerdo contigo. Tiene que estar en algún sitio.
CASE6;D4.3.3;Urólogo;Tal vez, ¿todavía se contabiliza?
CASE6;D4.4.1;Urólogo;Gracias por su ayuda.
CASE6;D4.4.2;Cirujano asistente;¡Oh, Dios!
CASE6;D4.4.3;Anestesiólogo;¡Incluso menos atención al paciente!
CASE6;D6.2.2;Enfermera circulante;Lo siento, tengo otras cosas que hacer.
CASE6;D6.2.3;Cirujano asistente;¡Sólo hazlo rápido!
CASE6;D6.3.2;Enfermera circulante;¿Quién es responsable de prestar atención a esto?
CASE6;D6.3.3;Anestesiólogo;Estoy seguro de que has hecho todo lo posible.
CASE6;RECEPTION;Default nurse (woman);Buenos días, por favor dirijase a la sala de cirugía.
