CASE3;D6.2.1;Endoszkópos orvos 1;Nem ezt kértem! Figyeljen oda rám!
CASE3;D6.1.2;Narrátor;Visszaadja az eszközt az endoszkópos nővérnek és így szól:
CASE3;D6.2.2;Endoszkópos orvos 1;Ez nem a Coagrasper fogó, kérem adja ide gyorsan, különben a beteg ön miatt fog meghalni.
CASE3;D6.3.1;Endoszkópos orvos 1;Coagrasper fogót kértem, azonnal adja ide!
CASE3;D6.1.4;Endoszkópos orvos 1;Ezek nem Coagrasper fogók, egyáltalán előkészítette?
CASE3;D6.4.1;Endoszkópos orvos 1;Kérem segítsen a nővérnek.
CASE3;D6.4.2;Narrátor;Az Endoszkópos orvos 2 és az Endoszkópos nővér együtt megkeresték a korrekt eszközt a műszerasztalon.
CASE3;D7.1;Narrátor;Az Endoszkópos nővér odaadja a megfelelő eszközt. A vérzést sikerül megállítani, visszaadja az eszközt a nővérnek és azt mondja
CASE3;D7.2;Endoszkópos orvos 1;A vérzés megállt. Milyen a beteg állapota?
CASE3;D7.3;Aneszteziológus;A beteg stabil, folytathatjuk.
CASE3;D7.4;Endoszkópos orvos 1;Heamoclippet kérek.
CASE3;D7.1.1;Endoszkópos orvos 1;Nem értem mit mondott. Tudna hangosabban és érthetőbben beszélni?
CASE3;D7.1.2;Endoszkópos orvos 1;Sajnálom, nem tudtam. Kérem beszéljen hangosan, lassan és tisztán.
CASE3;D7.1.3;Endoszkópos orvos 1;Micsoda? Tessék!
CASE3;D7.1.4;Endoszkópos orvos 1;Nem tud asszisztálni és még beszélni sem, borzasztó, saját magamnak is asszisztálhattam volna.
CASE3;D8.1;Narrátor;Az Endoszkópos nővér feszülten keresgél az eszközök között, majd megfog egy eszközt, de leejti.
CASE3;D8.2;Aneszteziológus;Minden bizonnyal rosszul aludt, igaz?
CASE3;D8.1.1;Endoszkópos orvos 1;Hogy van a beteg? Milyen a vérnyomása?
CASE3;D8.2.1;Endoszkópos orvos 1;Bárkivel megtörténhet.
CASE3;D8.1.2;Endoszkópos orvos 1;Kérem foglalkozzon inkább a saját feladataival. A beteg feszít, így nem tudunk megfelelően dolgozni.
CASE3;D8.1.3;Endoszkópos orvos 1;Folytassuk a munkát.
CASE3;D8.1.4;Endoszkópos orvos 1;Valószínűleg ma rossz napja van.
CASE3;D9.1;Narrátor;Az Endoszkópos nővérhez szólva
CASE3;A9.2;Narrátor;A szeméyles sértés egyáltalán nem elfogadható.
CASE3;D9.1.1;Endoszkópos orvos 1;Azonnal hagyja egy a műtőt és hívja a főnővért.
CASE3;D9.1.2;Endoszkópos orvos 1;Maga teljes mértékben használhatatlan.
CASE3;D9.1.3;Endoszkópos orvos 1;Elérhető olyan nővér, aki esetleg segítségére lehetne? Az eset komplikált. Ne aggódjon, kérem keresse meg.
CASE3;D9.1.4;Endoszkópos orvos 1;Magamnak asszisztáljak?
CASE3;D10.1;Narrátor;Megérkezik a második nővér és elkezd segíteni az elsőnek.
CASE3;D11.1;Narrátor;Váratlanul az adminisztrátor megjelenik a műtőben és így szól:
CASE3;D11.2;Adminisztrátor;Befejezné végre a műtétet? 4 másik beteg vár odakint, akik elő lettek jegyezve és idegesek.
CASE3;D11.3;Narrátor;Külsős, zavaró emberek nem léphetnek be a műtőbe.
CASE3;D11.1.1;Endoszkópos orvos 1;Kérem, magyarázza el a helyzetet a várakozó betegeknek és kérem ne zavarjon tovább.
CASE3;D11.1.2;Endoszkópos orvos 1;Jegyezze elő más időpontra a betegeket.
CASE3;D11.1.3;Endoszkópos orvos 1;Azonnal hagyja el a műtőt és ne zavarjon minket.
CASE3;D11.1.4;Endoszkópos orvos 1;Jöjjön vissza később.
CASE3;Q1;Narrátor;Mit tenne?
CASE3;Q2;Narrátor;Mit mondana?
CASE3;Q3;Narrátor;Mit tenne?
CASE3;Q4;Narrátor;Mit tenne?
CASE3;Q5;Narrátor;Mit tenne?
CASE3;Q6;Narrátor;Mit tenne?
CASE3;Q7;Narrátor;Mit tenne?
CASE3;Q8;Narrátor;Mit tenne?
CASE3;Q9;Narrátor;Mit tenne?
CASE3;Q10;Narrátor;Mit tenne?
CASE3;Q11;Narrátor;Mit tenne?
